JX-G-Root
1.0000000 0.0001494
0.9904105 0.0014353
0.9793685 0.0028985
0.9683379 0.0043416
0.9573090 0.0057661
0.9462776 0.0071723
0.9352445 0.0085606
0.9242102 0.0099306
0.9131743 0.0112824
0.9021366 0.0126161
0.8910975 0.0139317
0.8800569 0.0152291
0.8690147 0.0165082
0.8579709 0.0177693
0.8469257 0.0190121
0.8358792 0.0202366
0.8248312 0.0214430
0.8137817 0.0226315
0.8027309 0.0238019
0.7916790 0.0249543
0.7806256 0.0260889
0.7695708 0.0272060
0.7585149 0.0283056
0.7474581 0.0293877
0.7364000 0.0304527
0.7253407 0.0315006
0.7142803 0.0325315
0.7032189 0.0335458
0.6921568 0.0345432
0.6810938 0.0355237
0.6700298 0.0364874
0.6589651 0.0374342
0.6478996 0.0383638
0.6368334 0.0392758
0.6257665 0.0401701
0.6146992 0.0410457
0.6036316 0.0419025
0.5925636 0.0427394
0.5814952 0.0435558
0.5704266 0.0443508
0.5593580 0.0451233
0.5482896 0.0458724
0.5372213 0.0465969
0.5261532 0.0472959
0.5150855 0.0479682
0.5040185 0.0486127
0.4929522 0.0492285
0.4818870 0.0498144
0.4708230 0.0503694
0.4597604 0.0508926
0.4486994 0.0513833
0.4376404 0.0518404
0.4265839 0.0522634
0.4155298 0.0526514
0.4044787 0.0530038
0.3934313 0.0533196
0.3823879 0.0535981
0.3713493 0.0538384
0.3603156 0.0540394
0.3492872 0.0542004
0.3382649 0.0543200
0.3272488 0.0543969
0.3162402 0.0544299
0.3052391 0.0544172
0.2942468 0.0543571
0.2832646 0.0542475
0.2722929 0.0540861
0.2613333 0.0538703
0.2503875 0.0535973
0.2394564 0.0532638
0.2285422 0.0528667
0.2176471 0.0524021
0.2067734 0.0518660
0.1959235 0.0512540
0.1851006 0.0505613
0.1743089 0.0497826
0.1635522 0.0489119
0.1528352 0.0479424
0.1421638 0.0468668
0.1315452 0.0456765
0.1209867 0.0443613
0.1104983 0.0429101
0.1000904 0.0413100
0.0897771 0.0395462
0.0795759 0.0376027
0.0695167 0.0354635
0.0596562 0.0331124
0.0500730 0.0305294
0.0408849 0.0277029
0.0322859 0.0246513
0.0245710 0.0214594
0.0180755 0.0182988
0.0129699 0.0153636
0.0091400 0.0127566
0.0063148 0.0104725
0.0042323 0.0084566
0.0026999 0.0066499
0.0015893 0.0050062
0.0008164 0.0034942
0.0003237 0.0020977
0.0000692 0.0008094
0.0000000 0.0000000
0.0000150 -0.0003216
0.0003233 -0.0013036
0.0010544 -0.0022387
0.0021447 -0.0031503
0.0035592 -0.0040657
0.0053337 -0.0050138
0.0075657 -0.0060233
0.0104243 -0.0071289
0.0141783 -0.0083712
0.0191917 -0.0097843
0.0257868 -0.0113585
0.0339402 -0.0130023
0.0432275 -0.0145917
0.0531688 -0.0160491
0.0634674 -0.0173534
0.0739796 -0.0185132
0.0846264 -0.0195430
0.0953562 -0.0204533
0.1061523 -0.0212506
0.1170177 -0.0219490
0.1279289 -0.0225593
0.1388716 -0.0230855
0.1498450 -0.0235340
0.1608446 -0.0239100
0.1718690 -0.0242193
0.1829142 -0.0244670
0.1939776 -0.0246576
0.2050579 -0.0247955
0.2161532 -0.0248848
0.2272625 -0.0249293
0.2383849 -0.0249326
0.2495187 -0.0248981
0.2606634 -0.0248292
0.2718179 -0.0247286
0.2829810 -0.0245991
0.2941512 -0.0244430
0.3053273 -0.0242622
0.3165091 -0.0240587
0.3276957 -0.0238339
0.3388873 -0.0235891
0.3500836 -0.0233264
0.3612844 -0.0230468
0.3724896 -0.0227520
0.3836994 -0.0224433
0.3949129 -0.0221222
0.4061299 -0.0217899
0.4173496 -0.0214475
0.4285716 -0.0210959
0.4397959 -0.0207359
0.4510224 -0.0203684
0.4622506 -0.0199944
0.4734810 -0.0196143
0.4847127 -0.0192291
0.4959464 -0.0188393
0.5071813 -0.0184457
0.5184177 -0.0180487
0.5296552 -0.0176489
0.5408938 -0.0172468
0.5521337 -0.0168427
0.5633745 -0.0164371
0.5746160 -0.0160304
0.5858581 -0.0156225
0.5971014 -0.0152141
0.6083448 -0.0148052
0.6195887 -0.0143961
0.6308328 -0.0139865
0.6420773 -0.0135769
0.6533218 -0.0131671
0.6645668 -0.0127573
0.6758111 -0.0123474
0.6870553 -0.0119375
0.6982992 -0.0115274
0.7095430 -0.0111173
0.7207859 -0.0107071
0.7320284 -0.0102968
0.7432698 -0.0098862
0.7545106 -0.0094755
0.7657505 -0.0090648
0.7769893 -0.0086539
0.7882269 -0.0082430
0.7994634 -0.0078321
0.8106986 -0.0074213
0.8219322 -0.0070105
0.8331645 -0.0065999
0.8443956 -0.0061893
0.8556248 -0.0057785
0.8668529 -0.0053674
0.8780792 -0.0049556
0.8893036 -0.0045426
0.9005263 -0.0041275
0.9117475 -0.0037093
0.9229672 -0.0032872
0.9341847 -0.0028594
0.9454008 -0.0024242
0.9566155 -0.0019802
0.9678288 -0.0015252
0.9790425 -0.0010573
0.9902624 -0.0005754
1.0000000 -0.0001494
